utterance_id,speaker_id,route_split,source_split,source_row_indices,variants_averaged
Ses05F_impro02_F037,Ses05F,dev,train,3452;7876;12300,3
Ses05F_impro02_F038,Ses05F,dev,train,3453;7877;12301,3
Ses05F_impro02_M000,Ses05M,test,train,3454;7878;12302,3
Ses05F_impro02_M004,Ses05M,test,train,3455;7879;12303,3
Ses05F_impro02_M005,Ses05M,test,train,3456;7880;12304,3
Ses05F_impro02_M010,Ses05M,test,train,3457;7881;12305,3
Ses05F_impro02_M014,Ses05M,test,train,3458;7882;12306,3
Ses05F_impro02_M015,Ses05M,test,train,3459;7883;12307,3
Ses05F_impro02_M024,Ses05M,test,train,3460;7884;12308,3
Ses05F_impro02_M025,Ses05M,test,train,3461;7885;12309,3
Ses05F_impro02_M026,Ses05M,test,train,3462;7886;12310,3
Ses05F_impro02_M029,Ses05M,test,train,3463;7887;12311,3
Ses05F_impro02_M031,Ses05M,test,train,3464;7888;12312,3
Ses05F_impro02_M032,Ses05M,test,train,3465;7889;12313,3
Ses05F_impro02_M033,Ses05M,test,dev,433,1
Ses05F_impro02_M034,Ses05M,test,dev,434,1
Ses05F_impro02_M035,Ses05M,test,train,3466;7890;12314,3
Ses05F_impro02_M036,Ses05M,test,train,3467;7891;12315,3
Ses05F_impro02_M041,Ses05M,test,dev,435,1
Ses05F_impro03_F000,Ses05F,dev,train,3468;7892;12316,3
Ses05F_impro03_F001,Ses05F,dev,train,3469;7893;12317,3
Ses05F_impro03_F002,Ses05F,dev,train,3470;7894;12318,3
Ses05F_impro03_F003,Ses05F,dev,train,3471;7895;12319,3
Ses05F_impro03_F004,Ses05F,dev,test,432,1
Ses05F_impro03_F005,Ses05F,dev,train,3472;7896;12320,3
Ses05F_impro03_F007,Ses05F,dev,train,3473;7897;12321,3
Ses05F_impro03_F008,Ses05F,dev,dev,436,1
Ses05F_impro03_F009,Ses05F,dev,test,433,1
Ses05F_impro03_F011,Ses05F,dev,test,434,1
Ses05F_impro03_F020,Ses05F,dev,train,3474;7898;12322,3
Ses05F_impro03_F027,Ses05F,dev,test,435,1
Ses05F_impro03_F028,Ses05F,dev,train,3475;7899;12323,3
Ses05F_impro03_F029,Ses05F,dev,train,3476;7900;12324,3
Ses05F_impro03_F030,Ses05F,dev,train,3477;7901;12325,3
Ses05F_impro03_F031,Ses05F,dev,train,3478;7902;12326,3
Ses05F_impro03_F032,Ses05F,dev,train,3479;7903;12327,3
Ses05F_impro03_F033,Ses05F,dev,train,3480;7904;12328,3
Ses05F_impro03_F034,Ses05F,dev,train,3481;7905;12329,3
Ses05F_impro03_F035,Ses05F,dev,train,3482;7906;12330,3
Ses05F_impro03_F036,Ses05F,dev,train,3483;7907;12331,3
Ses05F_impro03_F037,Ses05F,dev,train,3484;7908;12332,3
Ses05F_impro03_F039,Ses05F,dev,train,3485;7909;12333,3
Ses05F_impro03_F040,Ses05F,dev,train,3486;7910;12334,3
Ses05F_impro03_F041,Ses05F,dev,train,3487;7911;12335,3
Ses05F_impro03_F042,Ses05F,dev,train,3488;7912;12336,3
Ses05F_impro03_F043,Ses05F,dev,train,3489;7913;12337,3
Ses05F_impro03_F046,Ses05F,dev,train,3490;7914;12338,3
Ses05F_impro03_F047,Ses05F,dev,train,3491;7915;12339,3
Ses05F_impro03_F048,Ses05F,dev,train,3492;7916;12340,3
Ses05F_impro03_F049,Ses05F,dev,test,436,1
Ses05F_impro03_F051,Ses05F,dev,train,3493;7917;12341,3
Ses05F_impro03_F053,Ses05F,dev,train,3494;7918;12342,3
Ses05F_impro03_F054,Ses05F,dev,train,3495;7919;12343,3
Ses05F_impro03_F055,Ses05F,dev,train,3496;7920;12344,3
Ses05F_impro03_F056,Ses05F,dev,train,3497;7921;12345,3
Ses05F_impro03_F057,Ses05F,dev,train,3498;7922;12346,3
Ses05F_impro03_F058,Ses05F,dev,train,3499;7923;12347,3
Ses05F_impro03_F059,Ses05F,dev,test,437,1
Ses05F_impro03_F060,Ses05F,dev,test,438,1
Ses05F_impro03_M000,Ses05M,test,train,3500;7924;12348,3
Ses05F_impro03_M001,Ses05M,test,train,3501;7925;12349,3
Ses05F_impro03_M003,Ses05M,test,train,3502;7926;12350,3
Ses05F_impro03_M005,Ses05M,test,train,3503;7927;12351,3
Ses05F_impro03_M006,Ses05M,test,train,3504;7928;12352,3
Ses05F_impro03_M007,Ses05M,test,train,3505;7929;12353,3
Ses05F_impro03_M008,Ses05M,test,test,439,1
Ses05F_impro03_M009,Ses05M,test,train,3506;7930;12354,3
Ses05F_impro03_M010,Ses05M,test,train,3507;7931;12355,3
Ses05F_impro03_M011,Ses05M,test,train,3508;7932;12356,3
Ses05F_impro03_M012,Ses05M,test,train,3509;7933;12357,3
Ses05F_impro03_M013,Ses05M,test,dev,437,1
Ses05F_impro03_M020,Ses05M,test,train,3510;7934;12358,3
Ses05F_impro03_M027,Ses05M,test,train,3511;7935;12359,3
Ses05F_impro03_M030,Ses05M,test,train,3512;7936;12360,3
Ses05F_impro03_M031,Ses05M,test,test,440,1
Ses05F_impro03_M032,Ses05M,test,test,441,1
Ses05F_impro03_M033,Ses05M,test,train,3513;7937;12361,3
Ses05F_impro03_M035,Ses05M,test,test,442,1
Ses05F_impro03_M036,Ses05M,test,train,3514;7938;12362,3
Ses05F_impro03_M037,Ses05M,test,train,3515;7939;12363,3
Ses05F_impro03_M038,Ses05M,test,train,3516;7940;12364,3
Ses05F_impro03_M039,Ses05M,test,train,3517;7941;12365,3
Ses05F_impro03_M040,Ses05M,test,train,3518;7942;12366,3
Ses05F_impro03_M041,Ses05M,test,dev,438,1
Ses05F_impro03_M043,Ses05M,test,train,3519;7943;12367,3
Ses05F_impro03_M044,Ses05M,test,train,3520;7944;12368,3
Ses05F_impro03_M045,Ses05M,test,train,3521;7945;12369,3
Ses05F_impro03_M046,Ses05M,test,dev,439,1
Ses05F_impro03_M049,Ses05M,test,train,3522;7946;12370,3
Ses05F_impro03_M050,Ses05M,test,train,3523;7947;12371,3
Ses05F_impro03_M051,Ses05M,test,train,3524;7948;12372,3
Ses05F_impro03_M057,Ses05M,test,train,3525;7949;12373,3
Ses05F_impro03_M058,Ses05M,test,dev,440,1
Ses05F_impro03_M060,Ses05M,test,train,3526;7950;12374,3
Ses05F_impro03_M061,Ses05M,test,train,3527;7951;12375,3
Ses05F_impro03_M062,Ses05M,test,train,3528;7952;12376,3
Ses05F_impro03_M063,Ses05M,test,train,3529;7953;12377,3
Ses05F_impro03_M064,Ses05M,test,train,3530;7954;12378,3
Ses05F_impro03_M065,Ses05M,test,train,3531;7955;12379,3
Ses05F_impro03_M066,Ses05M,test,train,3532;7956;12380,3
Ses05F_impro03_M067,Ses05M,test,train,3533;7957;12381,3
Ses05F_impro03_M068,Ses05M,test,train,3534;7958;12382,3
Ses05F_impro04_F000,Ses05F,dev,train,3535;7959;12383,3
Ses05F_impro04_F008,Ses05F,dev,train,3536;7960;12384,3
Ses05F_impro04_F015,Ses05F,dev,train,3537;7961;12385,3
Ses05F_impro04_F016,Ses05F,dev,train,3538;7962;12386,3
Ses05F_impro04_F017,Ses05F,dev,train,3539;7963;12387,3
Ses05F_impro04_F019,Ses05F,dev,train,3540;7964;12388,3
Ses05F_impro04_F022,Ses05F,dev,train,3541;7965;12389,3
Ses05F_impro04_F023,Ses05F,dev,train,3542;7966;12390,3
Ses05F_impro04_F038,Ses05F,dev,train,3543;7967;12391,3
Ses05F_impro04_F039,Ses05F,dev,train,3544;7968;12392,3
Ses05F_impro04_F040,Ses05F,dev,train,3545;7969;12393,3
Ses05F_impro04_F041,Ses05F,dev,train,3546;7970;12394,3
Ses05F_impro04_F042,Ses05F,dev,train,3547;7971;12395,3
Ses05F_impro04_F043,Ses05F,dev,train,3548;7972;12396,3
Ses05F_impro04_F044,Ses05F,dev,train,3549;7973;12397,3
Ses05F_impro04_F045,Ses05F,dev,train,3550;7974;12398,3
Ses05F_impro04_M000,Ses05M,test,test,443,1
Ses05F_impro04_M001,Ses05M,test,test,444,1
Ses05F_impro04_M003,Ses05M,test,train,3551;7975;12399,3
Ses05F_impro04_M004,Ses05M,test,train,3552;7976;12400,3
Ses05F_impro04_M005,Ses05M,test,train,3553;7977;12401,3
Ses05F_impro04_M007,Ses05M,test,train,3554;7978;12402,3
Ses05F_impro04_M008,Ses05M,test,train,3555;7979;12403,3
Ses05F_impro04_M009,Ses05M,test,train,3556;7980;12404,3
Ses05F_impro04_M010,Ses05M,test,train,3557;7981;12405,3
Ses05F_impro04_M011,Ses05M,test,train,3558;7982;12406,3
Ses05F_impro04_M012,Ses05M,test,train,3559;7983;12407,3
Ses05F_impro04_M013,Ses05M,test,train,3560;7984;12408,3
Ses05F_impro04_M015,Ses05M,test,train,3561;7985;12409,3
Ses05F_impro04_M016,Ses05M,test,train,3562;7986;12410,3
Ses05F_impro04_M017,Ses05M,test,test,445,1
Ses05F_impro04_M020,Ses05M,test,train,3563;7987;12411,3
Ses05F_impro04_M022,Ses05M,test,train,3564;7988;12412,3
Ses05F_impro04_M024,Ses05M,test,train,3565;7989;12413,3
Ses05F_impro04_M025,Ses05M,test,train,3566;7990;12414,3
Ses05F_impro04_M026,Ses05M,test,train,3567;7991;12415,3
Ses05F_impro04_M027,Ses05M,test,train,3568;7992;12416,3
Ses05F_impro04_M028,Ses05M,test,train,3569;7993;12417,3
Ses05F_impro04_M029,Ses05M,test,train,3570;7994;12418,3
Ses05F_impro04_M030,Ses05M,test,train,3571;7995;12419,3
Ses05F_impro04_M031,Ses05M,test,train,3572;7996;12420,3
Ses05F_impro04_M032,Ses05M,test,train,3573;7997;12421,3
Ses05F_impro04_M033,Ses05M,test,train,3574;7998;12422,3
Ses05F_impro04_M034,Ses05M,test,train,3575;7999;12423,3
Ses05F_impro04_M035,Ses05M,test,train,3576;8000;12424,3
Ses05F_impro04_M036,Ses05M,test,test,446,1
Ses05F_impro04_M037,Ses05M,test,train,3577;8001;12425,3
Ses05F_impro04_M038,Ses05M,test,train,3578;8002;12426,3
Ses05F_impro04_M039,Ses05M,test,train,3579;8003;12427,3
Ses05F_impro04_M040,Ses05M,test,train,3580;8004;12428,3
Ses05F_impro04_M041,Ses05M,test,train,3581;8005;12429,3
Ses05F_impro04_M042,Ses05M,test,train,3582;8006;12430,3
Ses05F_impro04_M043,Ses05M,test,train,3583;8007;12431,3
Ses05F_impro05_F000,Ses05F,dev,train,3584;8008;12432,3
Ses05F_impro05_F001,Ses05F,dev,train,3585;8009;12433,3
Ses05F_impro05_F002,Ses05F,dev,train,3586;8010;12434,3
Ses05F_impro05_F004,Ses05F,dev,train,3587;8011;12435,3
Ses05F_impro05_F005,Ses05F,dev,test,447,1
Ses05F_impro05_F006,Ses05F,dev,train,3588;8012;12436,3
Ses05F_impro05_F007,Ses05F,dev,train,3589;8013;12437,3
Ses05F_impro05_F010,Ses05F,dev,train,3590;8014;12438,3
Ses05F_impro05_F018,Ses05F,dev,dev,441,1
Ses05F_impro05_F019,Ses05F,dev,train,3591;8015;12439,3
Ses05F_impro05_F020,Ses05F,dev,train,3592;8016;12440,3
Ses05F_impro05_F021,Ses05F,dev,train,3593;8017;12441,3
Ses05F_impro05_F022,Ses05F,dev,train,3594;8018;12442,3
Ses05F_impro05_F023,Ses05F,dev,train,3595;8019;12443,3
Ses05F_impro05_F024,Ses05F,dev,train,3596;8020;12444,3
Ses05F_impro05_F031,Ses05F,dev,train,3597;8021;12445,3
Ses05F_impro05_F033,Ses05F,dev,train,3598;8022;12446,3
Ses05F_impro05_F034,Ses05F,dev,train,3599;8023;12447,3
Ses05F_impro05_F041,Ses05F,dev,train,3600;8024;12448,3
Ses05F_impro05_F042,Ses05F,dev,train,3601;8025;12449,3
Ses05F_impro05_M000,Ses05M,test,train,3602;8026;12450,3
Ses05F_impro05_M001,Ses05M,test,train,3603;8027;12451,3
Ses05F_impro05_M002,Ses05M,test,train,3604;8028;12452,3
Ses05F_impro05_M003,Ses05M,test,train,3605;8029;12453,3
Ses05F_impro05_M004,Ses05M,test,train,3606;8030;12454,3
Ses05F_impro05_M005,Ses05M,test,train,3607;8031;12455,3
Ses05F_impro05_M006,Ses05M,test,test,448,1
Ses05F_impro05_M007,Ses05M,test,train,3608;8032;12456,3
Ses05F_impro05_M008,Ses05M,test,train,3609;8033;12457,3
Ses05F_impro05_M009,Ses05M,test,train,3610;8034;12458,3
Ses05F_impro05_M010,Ses05M,test,train,3611;8035;12459,3
Ses05F_impro05_M012,Ses05M,test,train,3612;8036;12460,3
Ses05F_impro05_M014,Ses05M,test,train,3613;8037;12461,3
Ses05F_impro05_M015,Ses05M,test,train,3614;8038;12462,3
Ses05F_impro05_M016,Ses05M,test,dev,442,1
Ses05F_impro05_M017,Ses05M,test,train,3615;8039;12463,3
Ses05F_impro05_M018,Ses05M,test,train,3616;8040;12464,3
Ses05F_impro05_M019,Ses05M,test,train,3617;8041;12465,3
Ses05F_impro05_M022,Ses05M,test,train,3618;8042;12466,3
Ses05F_impro05_M023,Ses05M,test,dev,443,1
Ses05F_impro05_M025,Ses05M,test,train,3619;8043;12467,3
Ses05F_impro05_M030,Ses05M,test,train,3620;8044;12468,3
Ses05F_impro05_M031,Ses05M,test,train,3621;8045;12469,3
Ses05F_impro05_M032,Ses05M,test,test,449,1
Ses05F_impro05_M033,Ses05M,test,test,450,1
Ses05F_impro05_M034,Ses05M,test,train,3622;8046;12470,3
Ses05F_impro05_M036,Ses05M,test,train,3623;8047;12471,3
Ses05F_impro05_M037,Ses05M,test,train,3624;8048;12472,3
Ses05F_impro05_M039,Ses05M,test,train,3625;8049;12473,3
Ses05F_impro05_M040,Ses05M,test,train,3626;8050;12474,3
Ses05F_impro05_M041,Ses05M,test,train,3627;8051;12475,3
Ses05F_impro05_M048,Ses05M,test,train,3628;8052;12476,3
Ses05F_impro05_M050,Ses05M,test,train,3629;8053;12477,3
Ses05F_impro05_M051,Ses05M,test,train,3630;8054;12478,3
Ses05F_impro05_M052,Ses05M,test,train,3631;8055;12479,3
Ses05F_impro05_M053,Ses05M,test,train,3632;8056;12480,3
Ses05F_impro06_F000,Ses05F,dev,train,3633;8057;12481,3
Ses05F_impro06_F001,Ses05F,dev,train,3634;8058;12482,3
Ses05F_impro06_F002,Ses05F,dev,train,3635;8059;12483,3
Ses05F_impro06_F003,Ses05F,dev,test,451,1
Ses05F_impro06_F004,Ses05F,dev,train,3636;8060;12484,3
Ses05F_impro06_F005,Ses05F,dev,train,3637;8061;12485,3
Ses05F_impro06_F006,Ses05F,dev,train,3638;8062;12486,3
Ses05F_impro06_F007,Ses05F,dev,train,3639;8063;12487,3
Ses05F_impro06_F008,Ses05F,dev,train,3640;8064;12488,3
Ses05F_impro06_F009,Ses05F,dev,train,3641;8065;12489,3
Ses05F_impro06_F010,Ses05F,dev,train,3642;8066;12490,3
Ses05F_impro06_F011,Ses05F,dev,train,3643;8067;12491,3
Ses05F_impro06_F012,Ses05F,dev,train,3644;8068;12492,3
Ses05F_impro06_F013,Ses05F,dev,train,3645;8069;12493,3
Ses05F_impro06_F014,Ses05F,dev,dev,444,1
Ses05F_impro06_F015,Ses05F,dev,train,3646;8070;12494,3
Ses05F_impro06_F016,Ses05F,dev,dev,445,1
Ses05F_impro06_F017,Ses05F,dev,dev,446,1
Ses05F_impro06_F018,Ses05F,dev,test,452,1
Ses05F_impro06_F019,Ses05F,dev,train,3647;8071;12495,3
Ses05F_impro06_F020,Ses05F,dev,train,3648;8072;12496,3
Ses05F_impro06_F021,Ses05F,dev,dev,447,1
Ses05F_impro06_F022,Ses05F,dev,train,3649;8073;12497,3
Ses05F_impro06_F023,Ses05F,dev,train,3650;8074;12498,3
Ses05F_impro06_F024,Ses05F,dev,test,453,1
Ses05F_impro06_F025,Ses05F,dev,dev,448,1
Ses05F_impro06_F026,Ses05F,dev,train,3651;8075;12499,3
Ses05F_impro06_F027,Ses05F,dev,train,3652;8076;12500,3
Ses05F_impro06_F029,Ses05F,dev,train,3653;8077;12501,3
Ses05F_impro06_M001,Ses05M,test,train,3654;8078;12502,3
Ses05F_impro06_M002,Ses05M,test,train,3655;8079;12503,3
Ses05F_impro06_M003,Ses05M,test,train,3656;8080;12504,3
Ses05F_impro06_M004,Ses05M,test,train,3657;8081;12505,3
Ses05F_impro06_M005,Ses05M,test,train,3658;8082;12506,3
Ses05F_impro06_M006,Ses05M,test,train,3659;8083;12507,3
Ses05F_impro06_M007,Ses05M,test,train,3660;8084;12508,3
Ses05F_impro06_M008,Ses05M,test,train,3661;8085;12509,3
Ses05F_impro06_M009,Ses05M,test,train,3662;8086;12510,3
Ses05F_impro06_M010,Ses05M,test,train,3663;8087;12511,3
Ses05F_impro06_M011,Ses05M,test,train,3664;8088;12512,3
Ses05F_impro06_M012,Ses05M,test,dev,449,1
Ses05F_impro06_M013,Ses05M,test,train,3665;8089;12513,3
Ses05F_impro06_M014,Ses05M,test,train,3666;8090;12514,3
Ses05F_impro06_M017,Ses05M,test,train,3667;8091;12515,3
Ses05F_impro06_M018,Ses05M,test,train,3668;8092;12516,3
Ses05F_impro06_M019,Ses05M,test,test,454,1
Ses05F_impro06_M020,Ses05M,test,train,3669;8093;12517,3
Ses05F_impro06_M021,Ses05M,test,dev,450,1
Ses05F_impro06_M022,Ses05M,test,train,3670;8094;12518,3
Ses05F_impro06_M023,Ses05M,test,train,3671;8095;12519,3
Ses05F_impro06_M024,Ses05M,test,train,3672;8096;12520,3
Ses05F_impro06_M025,Ses05M,test,train,3673;8097;12521,3
Ses05F_impro07_F000,Ses05F,dev,test,455,1
Ses05F_impro07_F001,Ses05F,dev,train,3674;8098;12522,3
Ses05F_impro07_F002,Ses05F,dev,dev,451,1
Ses05F_impro07_F003,Ses05F,dev,train,3675;8099;12523,3
Ses05F_impro07_F004,Ses05F,dev,train,3676;8100;12524,3
Ses05F_impro07_F005,Ses05F,dev,train,3677;8101;12525,3
Ses05F_impro07_F006,Ses05F,dev,train,3678;8102;12526,3
Ses05F_impro07_F007,Ses05F,dev,train,3679;8103;12527,3
Ses05F_impro07_F008,Ses05F,dev,train,3680;8104;12528,3
Ses05F_impro07_F011,Ses05F,dev,train,3681;8105;12529,3
Ses05F_impro07_F012,Ses05F,dev,train,3682;8106;12530,3
Ses05F_impro07_F013,Ses05F,dev,dev,452,1
Ses05F_impro07_F014,Ses05F,dev,train,3683;8107;12531,3
Ses05F_impro07_F015,Ses05F,dev,train,3684;8108;12532,3
Ses05F_impro07_F016,Ses05F,dev,train,3685;8109;12533,3
Ses05F_impro07_F017,Ses05F,dev,train,3686;8110;12534,3
Ses05F_impro07_F021,Ses05F,dev,train,3687;8111;12535,3
Ses05F_impro07_F023,Ses05F,dev,train,3688;8112;12536,3
Ses05F_impro07_F024,Ses05F,dev,train,3689;8113;12537,3
Ses05F_impro07_F025,Ses05F,dev,train,3690;8114;12538,3
Ses05F_impro07_F026,Ses05F,dev,train,3691;8115;12539,3
Ses05F_impro07_F027,Ses05F,dev,train,3692;8116;12540,3
Ses05F_impro07_F028,Ses05F,dev,train,3693;8117;12541,3
Ses05F_impro07_F029,Ses05F,dev,train,3694;8118;12542,3
Ses05F_impro07_F030,Ses05F,dev,train,3695;8119;12543,3
Ses05F_impro07_F031,Ses05F,dev,test,456,1
Ses05F_impro07_F032,Ses05F,dev,train,3696;8120;12544,3
Ses05F_impro07_F033,Ses05F,dev,dev,453,1
Ses05F_impro07_F034,Ses05F,dev,dev,454,1
Ses05F_impro07_F035,Ses05F,dev,train,3697;8121;12545,3
Ses05F_impro07_F036,Ses05F,dev,train,3698;8122;12546,3
Ses05F_impro07_F037,Ses05F,dev,train,3699;8123;12547,3
Ses05F_impro07_F038,Ses05F,dev,test,457,1
Ses05F_impro07_F039,Ses05F,dev,train,3700;8124;12548,3
Ses05F_impro07_M000,Ses05M,test,dev,455,1
Ses05F_impro07_M001,Ses05M,test,dev,456,1
Ses05F_impro07_M002,Ses05M,test,dev,457,1
Ses05F_impro07_M003,Ses05M,test,train,3701;8125;12549,3
Ses05F_impro07_M004,Ses05M,test,train,3702;8126;12550,3
Ses05F_impro07_M005,Ses05M,test,test,458,1
Ses05F_impro07_M006,Ses05M,test,train,3703;8127;12551,3
Ses05F_impro07_M007,Ses05M,test,train,3704;8128;12552,3
Ses05F_impro07_M008,Ses05M,test,train,3705;8129;12553,3
Ses05F_impro07_M009,Ses05M,test,test,459,1
Ses05F_impro07_M011,Ses05M,test,dev,458,1
Ses05F_impro07_M012,Ses05M,test,train,3706;8130;12554,3
Ses05F_impro07_M013,Ses05M,test,train,3707;8131;12555,3
Ses05F_impro07_M014,Ses05M,test,train,3708;8132;12556,3
Ses05F_impro07_M015,Ses05M,test,train,3709;8133;12557,3
Ses05F_impro07_M016,Ses05M,test,train,3710;8134;12558,3
Ses05F_impro07_M017,Ses05M,test,train,3711;8135;12559,3
Ses05F_impro07_M018,Ses05M,test,train,3712;8136;12560,3
Ses05F_impro07_M019,Ses05M,test,test,460,1
Ses05F_impro07_M020,Ses05M,test,train,3713;8137;12561,3
Ses05F_impro07_M021,Ses05M,test,train,3714;8138;12562,3
Ses05F_impro07_M024,Ses05M,test,train,3715;8139;12563,3
Ses05F_impro07_M025,Ses05M,test,dev,459,1
Ses05F_impro07_M026,Ses05M,test,test,461,1
Ses05F_impro07_M027,Ses05M,test,train,3716;8140;12564,3
Ses05F_impro07_M029,Ses05M,test,dev,460,1
Ses05F_impro07_M030,Ses05M,test,train,3717;8141;12565,3
Ses05F_impro07_M031,Ses05M,test,train,3718;8142;12566,3
Ses05F_impro07_M032,Ses05M,test,train,3719;8143;12567,3
Ses05F_impro07_M033,Ses05M,test,train,3720;8144;12568,3
Ses05F_impro07_M034,Ses05M,test,train,3721;8145;12569,3
Ses05F_impro07_M035,Ses05M,test,test,462,1
Ses05F_impro07_M036,Ses05M,test,train,3722;8146;12570,3
Ses05F_impro08_F000,Ses05F,dev,train,3723;8147;12571,3
Ses05F_impro08_F001,Ses05F,dev,train,3724;8148;12572,3
Ses05F_impro08_F002,Ses05F,dev,dev,461,1
Ses05F_impro08_F003,Ses05F,dev,train,3725;8149;12573,3
Ses05F_impro08_F004,Ses05F,dev,train,3726;8150;12574,3
Ses05F_impro08_F005,Ses05F,dev,train,3727;8151;12575,3
Ses05F_impro08_F007,Ses05F,dev,train,3728;8152;12576,3
Ses05F_impro08_F008,Ses05F,dev,train,3729;8153;12577,3
Ses05F_impro08_F009,Ses05F,dev,train,3730;8154;12578,3
Ses05F_impro08_F010,Ses05F,dev,train,3731;8155;12579,3
Ses05F_impro08_F011,Ses05F,dev,train,3732;8156;12580,3
Ses05F_impro08_F012,Ses05F,dev,test,463,1
Ses05F_impro08_F014,Ses05F,dev,train,3733;8157;12581,3
Ses05F_impro08_F015,Ses05F,dev,train,3734;8158;12582,3
Ses05F_impro08_F016,Ses05F,dev,train,3735;8159;12583,3
Ses05F_impro08_F017,Ses05F,dev,train,3736;8160;12584,3
Ses05F_impro08_F018,Ses05F,dev,train,3737;8161;12585,3
Ses05F_impro08_F019,Ses05F,dev,train,3738;8162;12586,3
Ses05F_impro08_F020,Ses05F,dev,train,3739;8163;12587,3
Ses05F_impro08_F021,Ses05F,dev,train,3740;8164;12588,3
Ses05F_impro08_F022,Ses05F,dev,dev,462,1
Ses05F_impro08_F023,Ses05F,dev,test,464,1
Ses05F_impro08_F024,Ses05F,dev,test,465,1
Ses05F_impro08_F025,Ses05F,dev,train,3741;8165;12589,3
Ses05F_impro08_F026,Ses05F,dev,train,3742;8166;12590,3
Ses05F_impro08_F027,Ses05F,dev,train,3743;8167;12591,3
Ses05F_impro08_F028,Ses05F,dev,train,3744;8168;12592,3
Ses05F_impro08_F029,Ses05F,dev,train,3745;8169;12593,3
Ses05F_impro08_F030,Ses05F,dev,dev,463,1
Ses05F_impro08_F032,Ses05F,dev,train,3746;8170;12594,3
Ses05F_impro08_F033,Ses05F,dev,dev,464,1
Ses05F_impro08_M004,Ses05M,test,test,466,1
Ses05F_impro08_M005,Ses05M,test,test,467,1
Ses05F_impro08_M007,Ses05M,test,train,3747;8171;12595,3
Ses05F_impro08_M013,Ses05M,test,train,3748;8172;12596,3
Ses05F_impro08_M016,Ses05M,test,train,3749;8173;12597,3
Ses05F_impro08_M018,Ses05M,test,dev,465,1
Ses05F_impro08_M019,Ses05M,test,train,3750;8174;12598,3
Ses05F_impro08_M020,Ses05M,test,test,468,1
Ses05F_impro08_M022,Ses05M,test,train,3751;8175;12599,3
Ses05F_impro08_M025,Ses05M,test,train,3752;8176;12600,3
Ses05F_impro08_M026,Ses05M,test,train,3753;8177;12601,3
Ses05F_impro08_M027,Ses05M,test,dev,466,1
Ses05F_impro08_M028,Ses05M,test,train,3754;8178;12602,3
Ses05F_impro08_M030,Ses05M,test,train,3755;8179;12603,3
Ses05F_impro08_M031,Ses05M,test,test,469,1
Ses05F_script01_1_F000,Ses05F,dev,train,3756;8180;12604,3
Ses05F_script01_1_F004,Ses05F,dev,train,3757;8181;12605,3
Ses05F_script01_1_F005,Ses05F,dev,train,3758;8182;12606,3
Ses05F_script01_1_F006,Ses05F,dev,dev,467,1
Ses05F_script01_1_F007,Ses05F,dev,train,3759;8183;12607,3
Ses05F_script01_1_F008,Ses05F,dev,train,3760;8184;12608,3
Ses05F_script01_1_F017,Ses05F,dev,train,3761;8185;12609,3
Ses05F_script01_1_F024,Ses05F,dev,train,3762;8186;12610,3
Ses05F_script01_1_F025,Ses05F,dev,train,3763;8187;12611,3
Ses05F_script01_1_F026,Ses05F,dev,train,3764;8188;12612,3
Ses05F_script01_1_F027,Ses05F,dev,dev,468,1
Ses05F_script01_1_F028,Ses05F,dev,train,3765;8189;12613,3
Ses05F_script01_1_F031,Ses05F,dev,train,3766;8190;12614,3
Ses05F_script01_1_F033,Ses05F,dev,dev,469,1
Ses05F_script01_1_F034,Ses05F,dev,train,3767;8191;12615,3
Ses05F_script01_1_F038,Ses05F,dev,train,3768;8192;12616,3
Ses05F_script01_1_M000,Ses05M,test,train,3769;8193;12617,3
Ses05F_script01_1_M001,Ses05M,test,test,470,1
Ses05F_script01_1_M002,Ses05M,test,train,3770;8194;12618,3
Ses05F_script01_1_M003,Ses05M,test,dev,470,1
Ses05F_script01_1_M004,Ses05M,test,dev,471,1
Ses05F_script01_1_M005,Ses05M,test,train,3771;8195;12619,3
Ses05F_script01_1_M006,Ses05M,test,train,3772;8196;12620,3
Ses05F_script01_1_M007,Ses05M,test,train,3773;8197;12621,3
Ses05F_script01_1_M008,Ses05M,test,train,3774;8198;12622,3
Ses05F_script01_1_M009,Ses05M,test,train,3775;8199;12623,3
Ses05F_script01_1_M013,Ses05M,test,dev,472,1
Ses05F_script01_1_M016,Ses05M,test,train,3776;8200;12624,3
Ses05F_script01_1_M018,Ses05M,test,train,3777;8201;12625,3
Ses05F_script01_1_M025,Ses05M,test,train,3778;8202;12626,3
Ses05F_script01_1_M035,Ses05M,test,train,3779;8203;12627,3
Ses05F_script01_2_F001,Ses05F,dev,train,3780;8204;12628,3
Ses05F_script01_2_F006,Ses05F,dev,train,3781;8205;12629,3
